"Order ID","Customer ID","Platform","Order Date & Time","Promised Delivery (Minutes)","Actual Delivery (Minutes)","Product Category","Order Value (INR)","Items Count","Customer Feedback","Service Rating","Delivery Delay","Refund Requested"
"ORD000212","CUST0001","Swiggy Instamart","2024-11-01 10:07:54","36","31","Personal Care","183","3","Delivery was a little slow but acceptable.","4","No","No"
"ORD000213","CUST0005","Blinkit","2024-11-01 10:10:21","24","19","Grocery","1043","6","Decent experience overall.","5","No","No"
"ORD000214","CUST0001","Swiggy Instamart","2024-11-01 10:11:13","33","47","Fruits & Vegetables","481","5","Cold items arrived melted.","2","Yes","Yes"
"ORD000215","CUST0025","Blinkit","2024-11-01 10:12:01","42","35","Fruits & Vegetables","185","4","Quick and reliable!","3","No","No"
"ORD000216","CUST0006","Swiggy Instamart","2024-11-01 10:16:03","38","34","Fruits & Vegetables","430","3","Will definitely order again!","3","No","No"
"ORD000217","CUST0002","Blinkit","2024-11-01 10:19:24","21","15","Grocery","1636","4","Will definitely order again!","5","No","No"
"ORD000218","CUST0001","Blinkit","2024-11-01 10:21:15","30","28","Personal Care","493","4","Delivery person was rude.","2","No","Yes"
"ORD000219","CUST1200","Blinkit","2024-11-01 10:21:46","35","23","Personal Care","933","3","Very late delivery, not happy.","3","No","No"
"ORD000220","CUST0008","Swiggy Instamart","2024-11-01 10:21:59","38","34","Personal Care","534","2","Product arrived damaged.","2","No","Yes"
"ORD000221","CUST0001","JioMart","2024-11-01 10:23:17","25","17","Dairy","356","8","Smooth ordering and quick delivery.","5","No","No"
"ORD000222","CUST0002","JioMart","2024-11-01 10:23:24","34","32","Fruits & Vegetables","197","4","Decent experience overall.","5","No","No"
"ORD000223","CUST0004","Blinkit","2024-11-01 10:23:44","23","17","Grocery","1622","6","Quick and reliable!","3","No","No"
"ORD000224","CUST0010","Swiggy Instamart","2024-11-01 10:25:13","22","18","Snacks","451","8","Great value for money.","4","No","No"
"ORD000225","CUST0019","Blinkit","2024-11-01 10:25:49","27","18","Snacks","217","6","Very satisfied with the service.","4","No","No"
"ORD000226","CUST0001","JioMart","2024-11-01 10:26:51","35","31","Personal Care","780","3","Decent experience overall.","5","No","No"
"ORD000227","CUST0036","Swiggy Instamart","2024-11-01 10:26:55","36","30","Personal Care","824","2","Not fresh, disappointed.","2","No","No"
"ORD000228","CUST0008","JioMart","2024-11-01 10:27:14","28","22","Dairy","322","5","Smooth ordering and quick delivery.","4","No","No"
"ORD000229","CUST0001","Blinkit","2024-11-01 10:27:15","31","29","Personal Care","1301","7","Good quality products.","3","No","No"
"ORD000230","CUST0341","Swiggy Instamart","2024-11-01 10:28:08","22","14","Beverages","1242","4","Very satisfied with the service.","4","No","No"
"ORD000231","CUST0001","Swiggy Instamart","2024-11-01 10:29:00","21","19","Dairy","401","6","Quick and reliable!","4","No","No"
"ORD000232","CUST0001","JioMart","2024-11-01 10:30:20","20","18","Grocery","953","3","Fast delivery, great service!","5","No","No"
"ORD000233","CUST0021","Blinkit","2024-11-01 10:31:31","27","36","Beverages","544","8","Delivery person was rude.","2","Yes","Yes"
"ORD000234","CUST0001","Blinkit","2024-11-01 10:34:06","24","21","Snacks","187","10","Delivery was a little slow but acceptable.","3","No","No"
"ORD000235","CUST0002","JioMart","2024-11-01 10:34:19","21","15","Grocery","491","6","Wrong item delivered.","3","No","Yes"
"ORD000236","CUST0001","Blinkit","2024-11-01 10:36:09","34","31","Personal Care","519","4","Very late delivery, not happy.","3","No","No"
"ORD000237","CUST0006","JioMart","2024-11-01 10:36:15","26","22","Grocery","409","7","Order was okay, nothing special.","5","No","No"
"ORD000238","CUST0001","Swiggy Instamart","2024-11-01 10:38:13","22","17","Grocery","476","5","Very late delivery, not happy.","2","No","No"
"ORD000239","CUST0001","JioMart","2024-11-01 10:40:36","34","54","Personal Care","346","4","Delivery person was rude.","2","Yes","Yes"
"ORD000240","CUST0001","Blinkit","2024-11-01 10:41:39","17","6","Dairy","225","5","Order was okay, nothing special.","3","No","No"
"ORD000241","CUST0004","JioMart","2024-11-01 10:41:56","20","18","Dairy","745","3","Order was okay, nothing special.","3","No","No"
"ORD000242","CUST0081","Blinkit","2024-11-01 10:42:00","26","23","Snacks","479","7","Decent experience overall.","3","No","Yes"
"ORD000243","CUST0001","JioMart","2024-11-01 10:42:21","24","19","Dairy","200","4","Delivery person was rude.","2","No","No"
"ORD000244","CUST0019","Blinkit","2024-11-01 10:42:38","25","16","Beverages","363","8","Good quality products.","5","No","No"
"ORD000245","CUST0001","Swiggy Instamart","2024-11-01 10:44:35","25","20","Beverages","748","8","Product arrived damaged.","3","No","No"
"ORD000246","CUST0002","Swiggy Instamart","2024-11-01 10:45:47","35","28","Personal Care","485","3","Very satisfied with the service.","4","No","No"
"ORD000247","CUST0001","Swiggy Instamart","2024-11-01 10:45:51","38","28","Fruits & Vegetables","499","10","Packaging could be better.","3","No","No"
"ORD000248","CUST0001","JioMart","2024-11-01 10:45:52","25","22","Beverages","697","3","Delivery was a little slow but acceptable.","3","No","No"
"ORD000249","CUST0002","Blinkit","2024-11-01 10:46:08","23","13","Beverages","457","6","Packaging could be better.","3","No","No"
"ORD000250","CUST0001","Swiggy Instamart","2024-11-01 10:47:47","41","37","Fruits & Vegetables","444","5","Great value for money.","4","No","Yes"
"ORD000251","CUST0001","Swiggy Instamart","2024-11-01 10:48:01","19","16","Grocery","1806","5","Quick and reliable!","4","No","No"
"ORD000252","CUST0001","Blinkit","2024-11-01 10:49:37","24","20","Dairy","361","7","Not fresh, disappointed.","3","No","No"
"ORD000253","CUST0075","Swiggy Instamart","2024-11-01 10:49:44","34","28","Personal Care","558","2","Quick and reliable!","4","No","No"
"ORD000254","CUST0097","JioMart","2024-11-01 10:52:37","19","12","Beverages","582","3","Will definitely order again!","5","No","No"
"ORD000255","CUST0001","Blinkit","2024-11-01 10:54:27","30","26","Snacks","493","7","Quick and reliable!","4","No","No"
"ORD000256","CUST0002","Blinkit","2024-11-01 10:56:45","32","27","Personal Care","529","2","Packaging could be better.","3","No","No"
"ORD000257","CUST0011","Swiggy Instamart","2024-11-01 10:57:12","28","25","Dairy","319","6","Very late delivery, not happy.","4","No","No"
"ORD000258","CUST0002","Blinkit","2024-11-01 10:57:28","23","16","Dairy","379","4","Order was okay, nothing special.","4","No","No"
"ORD000259","CUST0001","Swiggy Instamart","2024-11-01 10:57:39","27","21","Snacks","204","7","Very satisfied with the service.","4","No","No"
"ORD000260","CUST0001","Blinkit","2024-11-01 10:57:54","19","15","Grocery","711","5","Very satisfied with the service.","5","No","No"
"ORD000261","CUST0001","Blinkit","2024-11-01 10:58:44","19","13","Grocery","868","6","Good quality products.","4","No","No"
"ORD000262","CUST0002","JioMart","2024-11-01 10:59:13","24","12","Snacks","341","4","Very satisfied with the service.","3","No","No"
"ORD000263","CUST0001","Swiggy Instamart","2024-11-01 11:02:07","22","20","Grocery","512","4","Fast delivery, great service!","5","No","No"
"ORD000264","CUST0003","JioMart","2024-11-01 11:05:50","35","23","Personal Care","231","2","Great value for money.","5","No","No"
"ORD000265","CUST0001","Blinkit","2024-11-01 11:07:44","29","15","Snacks","167","5","Cold items arrived melted.","2","No","Yes"
"ORD000266","CUST0005","JioMart","2024-11-01 11:07:46","31","28","Snacks","194","4","Packaging could be better.","3","No","No"
"ORD000267","CUST0014","JioMart","2024-11-01 11:10:13","35","54","Fruits & Vegetables","322","5","Decent experience overall.","3","Yes","No"
"ORD000268","CUST0003","Blinkit","2024-11-01 11:10:24","21","9","Beverages","500","5","Wrong item delivered.","2","No","No"
"ORD000269","CUST0001","JioMart","2024-11-01 11:11:48","26","18","Beverages","370","5","Good quality products.","4","No","No"
"ORD000270","CUST0002","Swiggy Instamart","2024-11-01 11:11:54","38","36","Fruits & Vegetables","211","4","Quick and reliable!","3","No","No"
"ORD000271","CUST0005","Swiggy Instamart","2024-11-01 11:11:57","19","15","Dairy","625","3","Packaging could be better.","3","No","No"
"ORD000272","CUST0009","JioMart","2024-11-01 11:13:10","21","30","Dairy","696","7","Fast delivery, great service!","3","Yes","Yes"
"ORD000273","CUST0006","JioMart","2024-11-01 11:13:52","38","46","Fruits & Vegetables","125","3","Product arrived damaged.","1","Yes","Yes"
"ORD000274","CUST1216","Swiggy Instamart","2024-11-01 11:14:11","31","28","Personal Care","608","4","Quick and reliable!","3","No","No"
"ORD000275","CUST0021","JioMart","2024-11-01 11:14:15","30","24","Dairy","276","6","Quick and reliable!","3","No","No"
"ORD000276","CUST0002","Swiggy Instamart","2024-11-01 11:14:30","16","11","Dairy","213","3","Good quality products.","4","No","No"
"ORD000277","CUST0003","Blinkit","2024-11-01 11:15:00","30","22","Snacks","443","6","Very late delivery, not happy.","2","No","No"
"ORD000278","CUST0012","Blinkit","2024-11-01 11:15:40","34","32","Personal Care","772","4","Delayed and poor communication.","3","No","No"
"ORD000279","CUST0002","Swiggy Instamart","2024-11-01 11:15:56","23","18","Snacks","310","7","Not fresh, disappointed.","2","No","No"
"ORD000280","CUST0002","Swiggy Instamart","2024-11-01 11:20:04","22","12","Grocery","360","4","Wrong item delivered.","2","No","Yes"
"ORD000281","CUST0003","JioMart","2024-11-01 11:21:10","23","12","Beverages","456","2","Not fresh, disappointed.","2","No","No"
"ORD000282","CUST0092","Blinkit","2024-11-01 11:22:43","23","16","Grocery","568","9","Packaging could be better.","4","No","No"
"ORD000283","CUST0003","Swiggy Instamart","2024-11-01 11:22:50","24","17","Grocery","478","5","Delivery was a little slow but acceptable.","4","No","No"
"ORD000284","CUST0018","Swiggy Instamart","2024-11-01 11:24:02","21","17","Grocery","522","6","Product arrived damaged.","2","No","No"
"ORD000285","CUST0001","JioMart","2024-11-01 11:26:10","27","23","Beverages","390","6","Delivery person was rude.","4","No","No"
"ORD000286","CUST0001","Swiggy Instamart","2024-11-01 11:28:13","25","15","Beverages","869","7","Quick and reliable!","4","No","Yes"
"ORD000287","CUST0106","Blinkit","2024-11-01 11:28:15","27","23","Snacks","326","5","Delivery person was rude.","3","No","No"
"ORD000288","CUST0001","Swiggy Instamart","2024-11-01 11:28:24","37","29","Fruits & Vegetables","599","6","Good quality products.","4","No","No"
"ORD000289","CUST0006","Swiggy Instamart","2024-11-01 11:31:52","28","24","Snacks","477","5","Order was okay, nothing special.","3","No","No"
"ORD000290","CUST0391","Swiggy Instamart","2024-11-01 11:33:40","20","16","Dairy","333","5","Good quality products.","5","No","No"
"ORD000291","CUST0003","JioMart","2024-11-01 11:39:34","34","50","Personal Care","789","4","Product quality was average.","3","Yes","No"
"ORD000292","CUST0001","JioMart","2024-11-01 11:40:20","26","23","Beverages","305","7","Product quality was average.","5","No","No"
"ORD000293","CUST0005","Blinkit","2024-11-01 11:42:16","21","18","Grocery","1384","5","Delivery was a little slow but acceptable.","3","No","No"
"ORD000294","CUST0002","JioMart","2024-11-01 11:47:57","21","17","Grocery","852","4","Fast delivery, great service!","4","No","No"
"ORD000295","CUST2080","JioMart","2024-11-01 11:49:04","25","19","Dairy","534","2","Fast delivery, great service!","3","No","No"
"ORD000296","CUST0019","Swiggy Instamart","2024-11-01 11:50:27","38","36","Personal Care","341","3","Easy to order, loved it!","4","No","No"
"ORD000297","CUST0001","JioMart","2024-11-01 11:50:38","34","32","Fruits & Vegetables","101","3","Easy to order, loved it!","3","No","No"
"ORD000298","CUST0001","Swiggy Instamart","2024-11-01 11:51:04","30","24","Snacks","361","5","Delivery was a little slow but acceptable.","3","No","No"
"ORD000299","CUST0009","JioMart","2024-11-01 11:54:22","30","39","Dairy","354","6","Items missing from order.","3","Yes","No"
"ORD000300","CUST0135","Swiggy Instamart","2024-11-01 11:56:15","23","17","Grocery","613","3","Great value for money.","4","No","No"
"ORD000301","CUST0001","JioMart","2024-11-01 11:57:55","36","30","Fruits & Vegetables","327","6","Smooth ordering and quick delivery.","4","No","No"
"ORD000302","CUST0009","Swiggy Instamart","2024-11-01 11:59:49","36","32","Fruits & Vegetables","204","3","Packaging could be better.","4","No","No"
"ORD000303","CUST0018","Swiggy Instamart","2024-11-01 12:03:17","21","14","Dairy","680","3","Good quality products.","5","No","No"
"ORD000304","CUST0002","Swiggy Instamart","2024-11-01 12:03:31","27","20","Grocery","526","8","Good quality products.","3","No","No"
"ORD000305","CUST0016","Swiggy Instamart","2024-11-01 12:04:35","36","29","Fruits & Vegetables","293","5","Order was okay, nothing special.","3","No","No"
"ORD000306","CUST0003","JioMart","2024-11-01 12:05:05","34","27","Fruits & Vegetables","122","5","Decent experience overall.","4","No","No"
"ORD000307","CUST0001","Swiggy Instamart","2024-11-01 12:05:43","24","20","Grocery","354","5","Very satisfied with the service.","4","No","No"
"ORD000308","CUST0001","Swiggy Instamart","2024-11-01 12:06:11","23","20","Dairy","270","3","Smooth ordering and quick delivery.","5","No","No"
"ORD000309","CUST0291","Swiggy Instamart","2024-11-01 12:09:12","16","13","Grocery","288","4","Packaging could be better.","3","No","No"
"ORD000310","CUST0006","Blinkit","2024-11-01 12:09:35","22","30","Dairy","269","2","Fast delivery, great service!","3","Yes","Yes"
"ORD000311","CUST0001","JioMart","2024-11-01 12:11:11","30","25","Personal Care","619","2","Very satisfied with the service.","4","No","No"
"ORD000312","CUST0042","Blinkit","2024-11-01 12:11:41","25","20","Dairy","390","2","Smooth ordering and quick delivery.","5","No","No"
"ORD000313","CUST0010","Swiggy Instamart","2024-11-01 12:13:19","37","29","Fruits & Vegetables","489","7","Very satisfied with the service.","2","No","No"
"ORD000314","CUST0001","Swiggy Instamart","2024-11-01 12:14:14","36","28","Personal Care","449","1","Product quality was average.","3","No","No"
"ORD000315","CUST0079","Swiggy Instamart","2024-11-01 12:14:59","28","25","Beverages","776","3","Very satisfied with the service.","3","No","No"
"ORD000316","CUST0043","JioMart","2024-11-01 12:15:43","28","23","Beverages","259","6","Very satisfied with the service.","4","No","No"
"ORD000317","CUST0022","Swiggy Instamart","2024-11-01 12:18:28","24","19","Beverages","1058","3","Wrong item delivered.","3","No","No"
"ORD000318","CUST0007","JioMart","2024-11-01 12:22:34","19","16","Grocery","389","5","Horrible experience, never ordering again.","2","No","Yes"
"ORD000319","CUST0007","JioMart","2024-11-01 12:28:45","37","29","Fruits & Vegetables","249","3","Quick and reliable!","4","No","No"
"ORD000320","CUST0164","JioMart","2024-11-01 12:29:37","25","10","Snacks","581","6","Good quality products.","5","No","No"
"ORD000321","CUST0003","JioMart","2024-11-01 12:30:02","27","25","Snacks","410","2","Order was okay, nothing special.","4","No","No"
"ORD000322","CUST0004","Swiggy Instamart","2024-11-01 12:33:55","18","16","Dairy","276","5","Smooth ordering and quick delivery.","5","No","No"
"ORD000323","CUST0010","Blinkit","2024-11-01 12:39:52","22","15","Dairy","147","5","Delayed and poor communication.","2","No","No"
"ORD000324","CUST0001","Swiggy Instamart","2024-11-01 12:39:59","29","20","Personal Care","267","3","Order was okay, nothing special.","3","No","No"
"ORD000325","CUST0002","JioMart","2024-11-01 12:40:16","34","28","Personal Care","477","2","Packaging could be better.","3","No","No"
"ORD000326","CUST0020","Blinkit","2024-11-01 12:42:39","28","25","Snacks","239","8","Product arrived damaged.","3","No","No"
"ORD000327","CUST0011","Blinkit","2024-11-01 12:42:51","35","31","Personal Care","499","4","Easy to order, loved it!","3","No","Yes"
"ORD000328","CUST0003","Swiggy Instamart","2024-11-01 12:44:10","21","19","Grocery","322","6","Good quality products.","5","No","No"
"ORD000329","CUST0001","JioMart","2024-11-01 12:45:31","28","18","Snacks","114","4","Delivery was a little slow but acceptable.","5","No","No"
